Ensembl_ID,GeneSymbol,Description,EntrezID,Biotype,Human_Ensembl_ID,Human_GeneSymbol,Human_Entrez_ID,Tibia_activity,Tibia_mean_FPKM,Femur_activity,Femur_mean_FPKM,Humerus_activity,Humerus_mean_FPKM,Active_tissue_number,InVitro_active_osteocytes,LaserCaptured_active_osteocytes,CollagenaseDigested_active_osteocytes,Female4_activity,Female4_mean_FPKM,Female10_activity,Female10_mean_FPKM,Female16_activity,Female16_mean_FPKM,Female26_activity,Female26_mean_FPKM,Male4_activity,Male4_mean_FPKM,Male10_activity,Male10_mean_FPKM,Male16_activity,Male16_mean_FPKM,Male26_activity,Male26_mean_FPKM,Skeletal_maturation_cluster,Skeletal_maturation_cluster_corr,Skeletal_maturation_cluster_corr_pval,Osteocyte_activity,Osteocyte_mean_FPKM,Osteocyte_marrow_activity,Osteocyte_marrow_mean_FPKM,LFC,LFC_CI_Upper,LFC_CI_Lower,Above_threshold,Ayturk_muscle,Ayturk_marrow,Ayturk_blood,Ayturk_contaminant,Osteocyte_transcriptome,Osteocyte_transcriptome_signature,Total_gene_universe,Osteocyte_Tau,Skeletal_GO_Term,Skeletal_MP_Term,Skeletal_annotation,IDGSW3_Day3_mean_CPM,IDGSW3_Day14_mean_CPM,IDGSW3_Day35_mean_CPM,IDGSW3_cluster,OBCD_phenotype
ENSMUSG00000063594,Gng8,"guanine nucleotide binding protein (G protein), gamma 8 [Source:MGI Symbol;Acc:MGI:109163]",14709,protein_coding,ENSG00000167414,GNG8,94235,7,0.99,5,0.61375,7,1.5175,6,TRUE,FALSE,FALSE,5,1.186,5,2.02,5,1.964,4,0.882,5,1.276,5,2.194,5,1.278,4,1.852,black,0.3621435,0.02165701,5,1.21,0,0.064,3.162661,4.138478,2.186843,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,NA,FALSE,FALSE,37.33,109.67,76.33,Maturation,FALSE
ENSMUSG00000103183,NA,NA,NA,TEC,NA,NA,NA,8,2.76,8,2.37625,8,2.45125,11,TRUE,FALSE,FALSE,5,2.018,5,2.184,5,2.528,5,2.514,5,1.75,5,1.976,5,2.23,5,2.702,grey,0.3619974,0.02171393,5,3.016,2,0.502,2.564236,3.020805,2.107668,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.367,NA,FALSE,FALSE,27.33,66.41,22.41,Maturation,FALSE
ENSMUSG00000063239,Grm4,"glutamate receptor, metabotropic 4 [Source:MGI Symbol;Acc:MGI:1351341]",268934,protein_coding,ENSG00000124493,GRM4,2914,8,1.2775,8,1.6525,8,1.20625,3,FALSE,FALSE,FALSE,5,0.906,3,0.766,5,1.156,4,0.938,4,0.97,3,0.628,5,0.99,3,0.774,black,0.3613107,0.02198307,5,2.21,0,0.03,5.413768,6.617061,4.210475,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.049,NA,FALSE,FALSE,0,0,3.67,Maturation,FALSE
ENSMUSG00000009739,Pou6f1,"POU domain, class 6, transcription factor 1 [Source:MGI Symbol;Acc:MGI:102935]",19009,protein_coding,ENSG00000184271,,5463,8,18.15875,8,16.84625,8,17.4275,12,TRUE,FALSE,TRUE,5,13.854,5,16.464,5,22.216,5,22.302,5,12.7,5,15.306,5,16.818,5,20.982,grey,0.3605069,0.02230162,5,20.974,5,4.63,2.213636,2.422589,2.004683,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.296,NA,FALSE,FALSE,150.86,324.47,218.51,Maturation,FALSE
ENSMUSG00000032726,Bmp8a,bone morphogenetic protein 8a [Source:MGI Symbol;Acc:MGI:104515],12163,protein_coding,NA,NA,NA,8,28.89375,8,22.62,8,25.185,0,TRUE,FALSE,TRUE,5,16.72,5,19.864,5,24.32,5,25.148,5,14.828,5,17.784,5,17.72,5,21.896,grey,0.3598651,0.0225587,5,34.236,5,1.374,4.638162,5.370404,3.90592,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,"GO:0001649, GO:0051216",FALSE,TRUE,3.67,23.67,77.67,Maturation,FALSE
ENSMUSG00000033308,Dpyd,dihydropyrimidine dehydrogenase [Source:MGI Symbol;Acc:MGI:2139667],99586,protein_coding,ENSG00000188641,DPYD,1806,8,5.37,8,5.2375,8,4.14375,12,TRUE,FALSE,TRUE,5,2.434,5,3.186,5,3.594,5,4.506,5,1.774,5,2.392,5,2.586,5,4.078,grey,0.3585321,0.02310063,5,3.584,2,0.488,3.234164,3.966461,2.501867,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.249,NA,FALSE,FALSE,5.33,94.67,36.33,Maturation,FALSE
ENSMUSG00000042942,Greb1l,growth regulation by estrogen in breast cancer-like [Source:MGI Symbol;Acc:MGI:3576497],381157,protein_coding,ENSG00000141449,GREB1L,80000,8,2.24125,8,2.0025,8,2.6325,5,TRUE,FALSE,FALSE,5,2.076,5,2.768,5,3.144,5,3.348,5,2.284,5,2.966,5,1.748,5,2.534,brown,0.3584236,0.02314519,5,2.406,1,0.292,3.513322,4.53545,2.491194,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.708,NA,FALSE,FALSE,409.67,217.33,67.33,Early expression,FALSE
ENSMUSG00000041261,Car8,carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253],12319,protein_coding,ENSG00000178538,CA8,767,6,0.905,8,1.09625,7,1.1675,11,TRUE,FALSE,TRUE,5,1.026,4,1.156,5,0.88,4,0.924,5,1.552,5,1.374,5,1.1,5,1.744,black,0.357905,0.02335929,5,0.954,0,0.192,2.417085,3.202054,1.632117,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,NA,FALSE,FALSE,2,12.67,147.33,Maturation,FALSE
ENSMUSG00000105086,NA,NA,NA,TEC,NA,NA,NA,8,2.39375,8,1.7275,8,2.3525,0,TRUE,FALSE,FALSE,5,1.582,5,1.218,5,1.706,5,1.464,5,1.662,5,1.206,5,1.53,5,1.744,black,0.3573271,0.02359979,5,1.418,0,0.13,3.243106,4.333313,2.1529,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,4,8.33,0.67,Early expression,FALSE
ENSMUSG00000022340,Sybu,syntabulin (syntaxin-interacting) [Source:MGI Symbol;Acc:MGI:2442392],319613,protein_coding,ENSG00000147642,SYBU,55638,8,3.515,8,3.495,8,4.08,9,TRUE,FALSE,TRUE,5,2.798,5,3.006,5,3.692,5,3.542,5,2.946,5,2.952,5,2.746,5,2.998,brown,0.3566842,0.02386976,5,3.846,0,0.208,4.432136,5.318373,3.5459,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.308,NA,FALSE,FALSE,196.33,581.33,592.33,Maturation,FALSE
ENSMUSG00000015852,Fcrls,"Fc receptor-like S, scavenger receptor [Source:MGI Symbol;Acc:MGI:1933397]",80891,protein_coding,ENSG00000132704,FCRL2,79368,8,2.27125,8,1.38125,8,1.9,9,FALSE,FALSE,FALSE,5,2.772,5,3.012,5,4.77,5,2.776,5,1.758,5,2.388,5,1.54,5,2.046,brown,0.355415,0.02441028,5,2.584,0,0.184,4.46701,6.020678,2.913342,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.186,NA,TRUE,TRUE,0,0,0,Maturation,FALSE
ENSMUSG00000105011,NA,NA,NA,TEC,NA,NA,NA,8,1.06125,6,0.81375,6,0.81125,0,FALSE,FALSE,FALSE,4,0.626,4,0.774,5,0.88,4,0.808,4,0.708,5,0.904,4,1.008,4,1.08,grey,0.3534638,0.02526108,5,1.09,0,0.116,3.277559,4.23034,2.324778,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,FALSE,FALSE,0,0,0.33,Maturation,FALSE
ENSMUSG00000087516,Tbx3os1,"T-box 3, opposite strand 1 [Source:MGI Symbol;Acc:MGI:3780472]",NA,antisense,NA,NA,NA,7,1.05,8,1.64875,7,1.9925,7,TRUE,FALSE,FALSE,4,2.124,4,1.096,2,2.742,4,1.582,5,0.866,4,1.964,4,1.886,5,3.468,grey,0.3533771,0.02529947,5,1.936,1,0.154,2.914775,4.144828,1.684721,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.032,NA,FALSE,FALSE,2.67,21.67,2,Maturation,FALSE
ENSMUSG00000101174,NA,NA,NA,protein_coding,ENSG00000170166,HOXD4,3233,8,1.61,8,1.54,8,5.90375,7,TRUE,FALSE,FALSE,5,4.918,5,5.736,5,5.512,5,5.504,5,4.536,5,5.21,5,5.172,5,5.698,black,0.3518349,0.02599008,5,6.03,1,0.496,3.534161,4.453631,2.61469,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.217,NA,FALSE,FALSE,14.16,7.54,4.33,Early expression,FALSE
ENSMUSG00000029999,Tgfa,transforming growth factor alpha [Source:MGI Symbol;Acc:MGI:98724],21802,protein_coding,ENSG00000163235,TGFA,7039,8,2.12625,8,1.8575,8,1.9625,8,TRUE,FALSE,TRUE,5,1.414,5,1.73,5,2.716,5,2.02,5,1.248,5,1.606,5,1.858,5,1.288,brown,0.3492361,0.02718923,5,1.888,0,0.206,2.879013,3.506259,2.251768,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.184,NA,FALSE,FALSE,3.67,8.67,57,Maturation,FALSE
ENSMUSG00000027833,Shox2,short stature homeobox 2 [Source:MGI Symbol;Acc:MGI:1201673],NA,protein_coding,ENSG00000168779,SHOX2,6474,8,28.8075,8,22.75875,8,23.06875,6,TRUE,FALSE,TRUE,5,24.7,5,30.954,5,35.806,5,42.28,5,22.45,5,24.478,5,19.016,5,20.794,brown,0.3454371,0.02902431,5,24.198,5,2.444,3.428829,3.828807,3.028852,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.896,"GO:0001649, GO:0002062, GO:0002063, GO:0030326, GO:0032330, GO:0035115, GO:0060272, GO:0060351",TRUE,TRUE,4088.33,4240.33,3511,Maturation,FALSE
ENSMUSG00000029335,Bmp3,bone morphogenetic protein 3 [Source:MGI Symbol;Acc:MGI:88179],110075,protein_coding,ENSG00000152785,BMP3,651,8,66.52375,8,60.45875,8,62.6425,5,TRUE,TRUE,FALSE,5,35.372,5,47.486,5,50.524,5,48.87,5,28.032,5,44.57,5,45.934,5,47.932,turquoise,0.3452087,0.02913784,5,68.922,5,3.22,4.398509,4.721003,4.076015,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.925,"GO:0001503, GO:0051216",TRUE,TRUE,0,12.33,1365.33,Maturation,FALSE
ENSMUSG00000029228,Lnx1,ligand of numb-protein X 1 [Source:MGI Symbol;Acc:MGI:1278335],16924,protein_coding,ENSG00000072201,LNX1,84708,8,1.47,4,0.68375,8,1.28875,11,TRUE,FALSE,TRUE,5,1.784,5,1.976,5,1.666,5,2.084,5,1.58,5,1.826,5,1.66,5,2.256,black,0.3448869,0.02929838,5,1.35,0,0.216,3.496752,4.582337,2.411167,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.023,NA,FALSE,FALSE,6,9.33,10.33,Maturation,FALSE
ENSMUSG00000029669,Tspan12,tetraspanin 12 [Source:MGI Symbol;Acc:MGI:1889818],269831,protein_coding,ENSG00000106025,TSPAN12,23554,8,6.205,8,5.35625,8,5.2075,12,TRUE,FALSE,TRUE,5,6.004,5,7.056,5,7.488,5,7.814,5,5.972,5,7.024,5,6.882,5,8.044,black,0.3428691,0.03032182,5,5.364,5,1.584,2.238629,2.740329,1.736928,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.123,NA,FALSE,FALSE,8.67,4,16,Maturation,FALSE
ENSMUSG00000034949,Zfr2,zinc finger RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2143792],103406,protein_coding,ENSG00000105278,ZFR2,23217,8,6.1375,8,5.36875,8,5.96,11,TRUE,FALSE,FALSE,5,3.752,5,3.374,5,5.196,5,5.72,5,4.276,5,4.36,5,4.234,5,5.92,black,0.342638,0.03044092,5,6.266,4,1.248,2.774223,3.252128,2.296318,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.366,NA,FALSE,FALSE,41.33,150.67,67.67,Maturation,FALSE
ENSMUSG00000019990,Pde7b,phosphodiesterase 7B [Source:MGI Symbol;Acc:MGI:1352752],29863,protein_coding,ENSG00000171408,PDE7B,27115,8,28.9375,8,21.77625,8,24.2225,12,TRUE,FALSE,TRUE,5,23.02,5,27.628,5,25.252,5,24.954,5,17.556,5,25.794,5,21.466,5,24.754,black,0.3417875,0.03088242,5,23.15,5,4.302,2.529103,2.83485,2.223355,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.688,NA,FALSE,FALSE,93.67,1418.67,632,Maturation,FALSE
ENSMUSG00000022485,Hoxc5,homeobox C5 [Source:MGI Symbol;Acc:MGI:96196],15424,protein_coding,ENSG00000172789,HOXC5,3222,8,5.8025,8,5.11375,8,3.17375,7,TRUE,FALSE,FALSE,5,1.468,5,1.75,5,1.976,5,2.188,5,1.644,5,1.954,5,2.4,5,2.314,grey,0.3416185,0.0309708,5,2.872,0,0.21,4.527173,5.666096,3.38825,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.49,GO:0048706,FALSE,TRUE,28.87,46.68,22.18,Maturation,FALSE
ENSMUSG00000082708,Gm15172,predicted gene 15172 [Source:MGI Symbol;Acc:MGI:3705733],NA,processed_pseudogene,NA,NA,NA,8,6.90625,8,7.23875,8,6.58625,0,FALSE,FALSE,FALSE,5,5.464,5,4.222,5,5.904,5,6.174,5,4.026,5,2.93,5,4.116,5,3.788,brown,0.3368951,0.03352599,5,7.242,1,0.276,4.895301,6.069023,3.72158,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,0.67,0,0,Maturation,FALSE
ENSMUSG00000060568,Fam78b,"family with sequence similarity 78, member B [Source:MGI Symbol;Acc:MGI:2443050]",NA,protein_coding,ENSG00000188859,FAM78B,149297,8,29.405,8,27.44375,8,26.12,10,TRUE,FALSE,FALSE,5,20.558,5,27.596,5,36.864,5,45.552,5,18.472,5,17.716,5,19.266,5,16.102,grey,-0.3364521,0.03377427,5,27.908,5,2.458,3.524621,3.90977,3.139472,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.787,NA,FALSE,FALSE,0,0.33,40.67,Maturation,FALSE
ENSMUSG00000050234,Gja4,"gap junction protein, alpha 4 [Source:MGI Symbol;Acc:MGI:95715]",14612,protein_coding,ENSG00000187513,GJA4,2701,8,8.66375,8,8.36625,8,8.05375,12,FALSE,FALSE,TRUE,5,12.066,5,10.044,5,8.116,5,8.36,5,9.744,5,13.358,5,14.332,5,14.326,black,0.335677,0.0342123,5,9.034,1,0.562,3.793021,5.450708,2.135333,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.444,NA,FALSE,FALSE,0.33,2,0.33,Maturation,FALSE
ENSMUSG00000104564,NA,NA,NA,transcribed_processed_pseudogene,NA,NA,NA,8,2.40375,8,2.55875,8,2.8625,0,FALSE,FALSE,FALSE,4,1.638,5,2.084,5,2.46,5,2.798,4,1.872,3,1.126,5,1.976,5,1.87,grey,-0.3350828,0.03455125,5,3.44,0,0.078,3.734476,4.907731,2.561222,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,1,0.33,0,Early expression,FALSE
ENSMUSG00000103409,NA,NA,NA,lincRNA,NA,NA,NA,8,2.7325,8,2.13375,8,3.38625,4,FALSE,FALSE,FALSE,4,2.4,5,5.868,5,5.972,5,4.664,4,1.508,5,2.866,4,4.046,5,6.932,grey,0.3338205,0.03528038,5,5.246,0,0,3.252466,4.633243,1.871689,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.235,NA,FALSE,FALSE,0.33,2,2.33,Maturation,FALSE
ENSMUSG00000019894,Slc6a15,"solute carrier family 6 (neurotransmitter transporter), member 15 [Source:MGI Symbol;Acc:MGI:2143484]",NA,protein_coding,ENSG00000072041,SLC6A15,55117,5,0.66625,6,0.695,7,0.95625,6,FALSE,FALSE,FALSE,4,1.174,4,1.026,3,0.93,4,0.81,4,1.438,5,1.326,5,1.512,3,0.784,black,0.3336386,0.03538652,5,1.47,0,0.116,3.427392,4.536915,2.31787,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,NA,FALSE,FALSE,0,0,2.67,Maturation,FALSE
ENSMUSG00000086552,A730090H04Rik,RIKEN cDNA A730090H04 gene [Source:MGI Symbol;Acc:MGI:2444057],NA,antisense,NA,NA,NA,6,0.82625,6,0.72625,8,0.84625,1,FALSE,FALSE,FALSE,5,1.068,3,0.664,5,0.91,5,1.048,4,0.842,2,0.58,5,0.922,3,0.596,brown,0.3325036,0.03605447,5,1.032,0,0.056,3.611963,4.745646,2.478279,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,NA,FALSE,FALSE,1.67,3.67,0.33,Maturation,FALSE
ENSMUSG00000042622,Maff,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian) [Source:MGI Symbol;Acc:MGI:96910]",NA,protein_coding,ENSG00000185022,MAFF,23764,8,2.49125,8,2.115,8,2.63875,8,TRUE,FALSE,TRUE,5,2.442,5,2.89,5,2.898,5,3.3,5,2.4,5,2.462,5,2.676,5,3.464,grey,0.3299951,0.03756745,5,2.926,1,0.428,2.9005,3.688251,2.112749,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.378,NA,FALSE,FALSE,1786,162.33,138,Early expression,FALSE
ENSMUSG00000020027,Socs2,suppressor of cytokine signaling 2 [Source:MGI Symbol;Acc:MGI:1201787],216233,protein_coding,ENSG00000120833,SOCS2,8835,8,19.79875,8,17.1325,8,18.8075,12,TRUE,FALSE,TRUE,5,17.006,5,17.346,5,25.248,5,26.136,5,20.134,5,20.61,5,19.648,5,20.24,brown,0.3268168,0.03955842,5,19.76,5,4.454,2.227436,2.613744,1.841128,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.365,NA,TRUE,TRUE,788.7,1370.31,500.6,Maturation,FALSE
ENSMUSG00000067201,H2-M9,"histocompatibility 2, M region locus 9 [Source:MGI Symbol;Acc:MGI:1276570]",14997,protein_coding,NA,NA,NA,8,3.6275,8,3.3075,8,3.2675,3,FALSE,FALSE,TRUE,5,2.114,5,2.212,5,2.058,5,1.958,4,1.528,5,2.948,5,2.848,5,2.726,grey,0.3264902,0.03976782,5,3.096,1,0.466,2.859564,3.977052,1.742076,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.893,NA,FALSE,FALSE,1,0,0,Early expression,FALSE
ENSMUSG00000020303,Stc2,stanniocalcin 2 [Source:MGI Symbol;Acc:MGI:1316731],20856,protein_coding,ENSG00000113739,STC2,8614,8,4.9125,8,4.83,8,4.81875,7,TRUE,FALSE,TRUE,5,2.874,5,5.002,5,5.954,5,8.538,5,3.382,5,4.542,5,3.442,5,4.026,grey,0.3247085,0.04092596,5,7.84,1,0.318,5.11562,6.739327,3.491914,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.641,NA,FALSE,FALSE,108.33,163,381.67,Maturation,FALSE
ENSMUSG00000050295,Foxc1,forkhead box C1 [Source:MGI Symbol;Acc:MGI:1347466],17300,protein_coding,ENSG00000054598,FOXC1,2296,8,17.725,8,17.215,8,17.895,9,TRUE,FALSE,TRUE,5,15.442,5,15.522,5,18.006,5,21.306,5,13.1,5,14.848,5,14.202,5,15.222,brown,0.3225273,0.04238096,5,15.336,5,3.844,2.009644,2.351547,1.667742,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.833,"GO:0001501, GO:0001503",TRUE,TRUE,1284,1671.65,620.33,Early expression,FALSE
ENSMUSG00000075324,Fign,fidgetin [Source:MGI Symbol;Acc:MGI:1890647],60344,protein_coding,ENSG00000182263,FIGN,55137,8,17.4,8,15.66625,8,16.9175,8,TRUE,FALSE,TRUE,5,10.098,5,11.18,5,8.972,5,8.126,5,9.172,5,11.966,5,10.736,5,9.928,black,0.321332,0.04319597,5,16.48,5,1.65,3.610175,4.069227,3.151123,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.952,NA,TRUE,TRUE,47.33,227.67,42.67,Maturation,FALSE
ENSMUSG00000021835,Bmp4,bone morphogenetic protein 4 [Source:MGI Symbol;Acc:MGI:88180],12159,protein_coding,ENSG00000125378,BMP4,652,8,16.67125,8,14.06875,8,14.59625,11,TRUE,TRUE,TRUE,5,8.854,5,7.626,5,10.876,5,10.424,5,7.644,5,6.91,5,8.81,5,7.55,brown,0.3209455,0.0434622,5,13.982,5,2.73,2.341418,2.714829,1.968007,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.503,"GO:0001501, GO:0001649, GO:0001958, GO:0002062, GO:0030326, GO:0030501, GO:0032331, GO:0035116, GO:0042733, GO:0045669, GO:0045778, GO:0048701, GO:0048704, GO:0048706, GO:0060272, GO:0060348, GO:0060363, GO:0061035, GO:0061036",TRUE,TRUE,239.67,210,154.33,Maturation,FALSE
ENSMUSG00000081005,Gm13198,predicted gene 13198 [Source:MGI Symbol;Acc:MGI:3651172],NA,processed_pseudogene,NA,NA,NA,8,2.25375,6,0.77875,7,1.62125,0,FALSE,FALSE,FALSE,5,1.48,3,1.682,5,1.388,3,0.744,4,1.778,5,2.09,5,1.656,4,1.276,black,0.3192925,0.04461586,5,1.598,0,0.046,3.330852,4.620044,2.041659,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,0,0.67,0,Maturation,FALSE
Obcda054891,NA,NA,NA,novel_antisense,NA,NA,NA,8,4.275,8,3.78625,8,3.90125,5,TRUE,FALSE,FALSE,5,3.614,5,3.16,5,3.414,5,3.65,5,2.934,5,3.216,5,3.736,5,3.676,black,0.3186439,0.04507524,5,5.004,1,0.28,3.990755,4.792565,3.188945,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.889,NA,FALSE,FALSE,3,12.33,7.67,Maturation,FALSE
ENSMUSG00000030790,Adm,adrenomedullin [Source:MGI Symbol;Acc:MGI:108058],11535,protein_coding,ENSG00000148926,ADM,133,8,4.8225,8,4.0325,8,4.0725,11,TRUE,FALSE,TRUE,5,3.294,5,3.134,5,2.894,5,4.398,5,2.812,5,2.634,5,2.596,5,3.292,brown,0.3174856,0.04590518,5,4.838,1,0.492,3.485101,4.497476,2.472725,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.381,NA,FALSE,FALSE,2135.33,1376.67,177.33,Early expression,FALSE
ENSMUSG00000035713,Usp35,ubiquitin specific peptidase 35 [Source:MGI Symbol;Acc:MGI:2685339],102642810,protein_coding,ENSG00000118369,USP35,57558,8,7.51125,8,6.85375,8,7.47375,9,TRUE,FALSE,FALSE,5,4.224,5,4.858,5,5.678,5,5.136,5,4.018,5,5.648,5,5.326,5,5.61,grey,0.3167763,0.04641943,5,9.674,5,2.018,2.231141,2.606058,1.856225,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.549,NA,FALSE,FALSE,20,59,31,Maturation,FALSE
ENSMUSG00000103472,NA,NA,NA,protein_coding,ENSG00000253537,PCDHGA7,56108,8,11.15875,8,9.10375,8,10.77375,8,TRUE,FALSE,FALSE,5,6.198,5,7.396,5,8.87,5,9.64,5,6.598,5,7.498,5,8.038,5,9.11,grey,0.3155578,0.04731382,5,10.972,5,1.068,3.309026,3.751658,2.866394,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.792,NA,FALSE,FALSE,50.15,79.22,24,Early expression,FALSE
ENSMUSG00000090063,Dlx6os1,"distal-less homeobox 6, opposite strand 1 [Source:MGI Symbol;Acc:MGI:2443217]",NA,antisense,NA,NA,NA,8,6.21625,8,6.13125,8,8,1,TRUE,FALSE,TRUE,5,3.396,5,4.25,5,5.572,5,4.274,5,3.156,5,4.722,5,5.714,5,6.268,grey,0.3125604,0.04957309,5,8.412,0,0.31,4.792572,5.606341,3.978803,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.979,NA,FALSE,FALSE,62.67,48.67,116,Maturation,FALSE
ENSMUSG00000045007,Tubg2,"tubulin, gamma 2 [Source:MGI Symbol;Acc:MGI:2144208]",103768,protein_coding,ENSG00000037042,TUBG2,27175,8,1.5125,8,1.175,8,1.49,9,TRUE,FALSE,FALSE,5,1.426,5,1.92,5,1.698,5,1.594,5,1.23,5,1.714,4,1.34,5,1.75,grey,0.3116764,0.05025572,5,1.952,0,0.244,2.883495,3.730823,2.036167,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.076,NA,FALSE,FALSE,18.73,25.76,16.33,Maturation,FALSE
ENSMUSG00000026839,Upp2,uridine phosphorylase 2 [Source:MGI Symbol;Acc:MGI:1923904],76654,protein_coding,ENSG00000007001,UPP2,151531,8,4.3775,8,4.5,8,4.44875,12,TRUE,FALSE,FALSE,5,3.57,5,4.69,5,4.084,5,3.056,5,4.362,5,3.474,5,3.406,5,3.214,black,0.3110491,0.05074469,5,5.402,4,1.01,2.955096,4.101103,1.809089,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.182,NA,FALSE,FALSE,20.67,63.67,36,Maturation,FALSE
ENSMUSG00000092051,Gm17229,predicted gene 17229 [Source:MGI Symbol;Acc:MGI:4938056],NA,processed_pseudogene,NA,NA,NA,8,4.7675,8,3.455,8,3.7175,0,FALSE,FALSE,FALSE,5,4.888,5,5.158,5,5.28,5,5.246,5,3.554,5,4.764,5,4.058,5,4.626,black,0.3104429,0.05122085,5,3.97,4,0.682,2.487869,3.112376,1.863362,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,1,7.67,1.33,Maturation,FALSE
ENSMUSG00000096696,Zfp960,zinc finger protein 960 [Source:MGI Symbol;Acc:MGI:3052731],449000,protein_coding,NA,NA,NA,8,1.24875,8,0.95375,8,1.27875,12,TRUE,FALSE,FALSE,5,1.56,5,1.888,5,1.494,5,1.558,5,1.11,5,1.37,5,1.662,5,1.88,grey,0.309864,0.05167891,5,1.344,0,0.198,3.457425,4.93608,1.978771,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.037,NA,FALSE,FALSE,269.14,442.39,235.03,Maturation,FALSE
ENSMUSG00000025854,Fam20c,"family with sequence similarity 20, member C [Source:MGI Symbol;Acc:MGI:2136853]",NA,protein_coding,ENSG00000177706,FAM20C,56975,8,49.6075,8,37.54625,8,46.38125,12,TRUE,TRUE,TRUE,5,36.932,5,37.528,5,45.69,5,49.872,5,31.062,5,32.312,5,35.77,5,47.434,grey,0.3098532,0.05168748,5,56.11,5,3.832,3.929175,4.177641,3.680709,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.458,"GO:0001501, GO:0030501, GO:0036179, GO:0045669",TRUE,TRUE,469.67,409.67,609.67,Maturation,FALSE
